Year,Year ending,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Subgroup,Offence Count
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,34
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,38
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,3
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,16
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,73
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,13
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,6
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D30 Public nuisance offences,D33 Begging,2
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,45
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D40 Public security offences,D43 Hacking,12
2023,June,Melbourne,3004,Melbourne,D Public order and security offences,D40 Public security offences,D44 Terrorism offences,21
2023,June,Melbourne,3004,Melbourne,E Justice procedures offences,E10 Justice procedures,E12 Fail to appear,1
2023,June,Melbourne,3004,Melbourne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,53
2023,June,Melbourne,3004,Melbourne,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,5
2023,June,Melbourne,3004,Melbourne,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,6
2023,June,Melbourne,3004,Melbourne,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,54
2023,June,Melbourne,3004,Melbourne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,413
2023,June,Melbourne,3004,Melbourne,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,16
2023,June,Melbourne,3004,Melbourne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,455
2023,June,Melbourne,3004,Melbourne,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,13
2023,June,Melbourne,3004,Melbourne,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,1
2023,June,Melbourne,3004,Melbourne,F Other offences,F20 Transport regulation offences,F21 Public transport,6
2023,June,Melbourne,3004,Melbourne,F Other offences,F30 Other government regulatory offences,F31 Betting and gaming offences,1
2023,June,Melbourne,3004,Melbourne,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,5
2023,June,Melbourne,3004,Melbourne,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,6
2023,June,Melbourne,3004,Melbourne,F Other offences,F90 Miscellaneous offences,F91 Environmental offences,1
2023,June,Melbourne,3004,Melbourne,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,17
2023,June,Melbourne,3004,Melbourne,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,2
2023,June,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,7
2023,June,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,12
2023,June,Melbourne,3006,South Wharf,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,1
2023,June,Melbourne,3006,South Wharf,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1
2023,June,Melbourne,3006,South Wharf,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1
2023,June,Melbourne,3006,South Wharf,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,1
2023,June,Melbourne,3006,South Wharf,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2
2023,June,Melbourne,3006,South Wharf,A Crimes against the person,Other crimes against the person,Other crimes against the person,7
2023,June,Melbourne,3006,South Wharf,B Property and deception offences,B20 Property damage,B21 Criminal damage,10
2023,June,Melbourne,3006,South Wharf,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,2
2023,June,Melbourne,3006,South Wharf,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,11
2023,June,Melbourne,3006,South Wharf,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,6
2023,June,Melbourne,3006,South Wharf,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,9
2023,June,Melbourne,3006,South Wharf,B Property and deception offences,B40 Theft,B43 Steal from a retail store,45
2023,June,Melbourne,3006,South Wharf,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,25
2023,June,Melbourne,3006,South Wharf,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,5
2023,June,Melbourne,3006,South Wharf,B Property and deception offences,B40 Theft,B49 Other theft,63
2023,June,Melbourne,3006,South Wharf,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,7
2023,June,Melbourne,3006,South Wharf,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,1
2023,June,Melbourne,3006,South Wharf,C Drug offences,C30 Drug use and possession,C32 Drug possession,3
2023,June,Melbourne,3006,South Wharf,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,2
2023,June,Melbourne,3006,South Wharf,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1
2023,June,Melbourne,3006,South Wharf,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,1
2023,June,Melbourne,3006,South Wharf,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,1
2023,June,Melbourne,3006,South Wharf,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,3
2023,June,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,31
2023,June,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,89
2023,June,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",6
2023,June,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,60
2023,June,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,161
2023,June,Melbourne,3006,Southbank,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,28
2023,June,Melbourne,3006,Southbank,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,4
2023,June,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,9
2023,June,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,5
2023,June,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,9
2023,June,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,6
2023,June,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,7
2023,June,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,16
2023,June,Melbourne,3006,Southbank,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,4
2023,June,Melbourne,3006,Southbank,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,3
2023,June,Melbourne,3006,Southbank,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,8
2023,June,Melbourne,3006,Southbank,A Crimes against the person,Other crimes against the person,Other crimes against the person,80
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B10 Arson,B11 Cause damage by fire,7
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B10 Arson,B19 Other fire related offences,2
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B20 Property damage,B21 Criminal damage,230
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B20 Property damage,B22 Graffiti,25
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B20 Property damage,B29 Other property damage offences,3
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,2
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,1
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,79
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,66
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,1
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,137
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,263
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B40 Theft,B43 Steal from a retail store,59
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,147
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,101
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B40 Theft,B49 Other theft,564
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,7
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B50 Deception,B52 Possess equipment to make false instrument,1
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,180
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B50 Deception,B54 State false information,5
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,1
2023,June,Melbourne,3006,Southbank,B Property and deception offences,B50 Deception,B59 Other deception offences,7
2023,June,Melbourne,3006,Southbank,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,36
2023,June,Melbourne,3006,Southbank,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,9
2023,June,Melbourne,3006,Southbank,C Drug offences,C30 Drug use and possession,C32 Drug possession,241
2023,June,Melbourne,3006,Southbank,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,8
2023,June,Melbourne,3006,Southbank,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,73
2023,June,Melbourne,3006,Southbank,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,1
2023,June,Melbourne,3006,Southbank,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,29
2023,June,Melbourne,3006,Southbank,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,48
