Block Id,Census Year,Clue Small Area,Commercial Accommodation,Common Area,Community Use,Educational Research,Entertainment Recreation Indoor,Equipment Installation,Hospital Clinic,House Townhouse,Institutional Accommodation,Manufacturing,Office,Park Reserve,Parking Commercial Covered,Parking Commercial Uncovered,Parking Private Covered,Parking Private Uncovered,Performances Conferences Ceremonies,Private Outdoor Space,Public Display Area,Residential Apartment,Retail Cars,Retail Shop,Retail Showroom,Retail Stall,Sports And Recreation Outdoor,Square Promenade,Storage,Student Accommodation,Total Jobs In Block,Transport,Transport Storage Uncovered,Unoccupied Under Construction,Unoccupied Under Demolition Condemned,Unoccupied Under Renovation,Unoccupied Undeveloped Site,Unoccupied Unused,Wholesale,Workshop Studio
2522,2013,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2523,2013,Kensington,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
2527,2013,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2013,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2013,Kensington,0,,0,0,0,0,0,0,0,0,179,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,,0,0,0
2532,2013,Kensington,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,0,0,0,0,0,0,0,0,0
2537,2013,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
2541,2013,Kensington,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,,0,0,0,0,0,
2544,2013,Kensington,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,11,0,0,0,0,0,,0,0,
2,2012,Melbourne (CBD),0,,0,0,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,204,0,0,0,0,0,0,,0,0
4,2012,Melbourne (CBD),0,0,0,0,71,0,0,0,0,0,144,,,0,0,0,0,,,0,0,54,0,85,0,,,0,405,0,0,0,0,0,0,0,0,0
12,2012,Melbourne (CBD),61,0,0,149,221,0,0,,0,0,6127,0,2,0,,0,,0,0,,0,43,0,0,0,0,,0,6611,0,0,0,0,0,0,0,0,0
17,2012,Melbourne (CBD),,0,0,54,285,,0,0,0,0,1551,0,4,0,0,0,0,0,,0,0,63,10,0,0,0,0,0,1990,0,0,0,0,0,0,0,0,
18,2012,Melbourne (CBD),96,0,0,0,207,0,0,0,0,0,4265,0,,,0,0,,0,0,0,0,47,21,0,0,0,0,0,4658,0,0,0,0,0,0,0,,
23,2012,Melbourne (CBD),,0,0,,99,,,0,0,0,2991,0,5,0,0,0,,0,0,,0,66,0,,0,0,0,0,3385,0,0,0,0,0,0,0,0,
26,2012,Melbourne (CBD),,0,0,0,167,0,46,0,0,0,2525,0,,0,,0,,0,0,,0,86,,0,0,,,0,3257,0,0,,0,0,0,0,0,0
27,2012,Melbourne (CBD),321,0,0,,293,0,50,0,0,0,4413,0,,0,0,,,0,0,,0,196,0,0,0,0,0,0,5373,0,0,0,0,0,0,0,0,
28,2012,Melbourne (CBD),,0,0,0,203,0,127,0,0,0,6871,0,0,0,0,0,,0,0,,0,214,0,18,0,0,,0,7812,0,0,0,0,0,0,0,0,11
32,2012,Melbourne (CBD),,0,0,,128,0,18,0,0,0,4714,0,,0,0,0,,0,0,0,0,131,,,0,0,0,0,5104,0,0,0,0,0,0,0,0,0
34,2012,Melbourne (CBD),,0,,,110,0,45,0,0,0,6874,0,,0,0,0,0,0,0,,0,289,0,,0,0,0,0,7416,0,0,0,0,,0,0,16,26
35,2012,Melbourne (CBD),,0,0,27,212,0,239,0,0,,771,0,0,0,0,0,,0,0,0,0,999,,,0,0,0,0,2596,0,0,0,0,0,0,0,56,236
36,2012,Melbourne (CBD),124,0,,0,93,,31,0,0,0,452,0,0,0,0,0,73,0,,,0,121,,,0,0,0,0,951,0,0,,0,0,0,0,0,35
38,2012,Melbourne (CBD),,0,0,,268,0,322,,0,0,2274,0,0,0,0,0,,0,0,0,0,97,,,0,0,0,0,3170,,0,0,0,,0,0,,99
41,2012,Melbourne (CBD),,0,0,,66,,0,0,0,0,1925,0,0,0,0,,18,0,0,,0,,0,0,0,0,,0,2109,0,0,0,,,0,0,0,
42,2012,Melbourne (CBD),0,0,0,0,43,0,40,0,0,0,4418,0,,0,0,0,0,0,0,,0,47,0,0,0,0,,0,4549,0,0,0,0,0,0,0,0,0
46,2012,Melbourne (CBD),0,0,0,,323,0,0,0,0,0,1240,0,,0,0,0,,0,0,0,0,302,,0,0,0,0,0,1932,0,0,0,0,,0,0,0,12
48,2012,Melbourne (CBD),,0,0,,335,,,0,0,0,882,0,,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,1463,0,0,0,0,,0,0,0,
54,2012,Melbourne (CBD),0,0,0,57,257,,102,0,0,0,957,0,,0,0,0,0,0,0,0,0,269,,,0,0,24,0,1687,0,0,0,0,0,0,0,0,
56,2012,Melbourne (CBD),0,0,0,166,500,,0,0,0,0,784,0,,0,0,0,0,,0,0,0,712,0,6,0,0,1,0,2171,0,0,0,0,0,0,0,0,
58,2012,Melbourne (CBD),143,0,0,0,677,0,0,0,0,0,639,0,,0,0,0,,,,0,0,61,,0,0,0,0,0,1550,0,0,0,0,,0,0,,0
63,2012,Melbourne (CBD),0,0,0,,43,0,,0,0,0,380,0,0,0,,0,347,0,0,,0,39,0,,0,0,,,828,0,0,0,0,0,0,0,0,0
65,2012,Melbourne (CBD),,0,0,,257,0,0,0,0,0,104,0,,0,,0,0,0,0,,0,102,0,0,0,0,0,0,504,0,0,,0,0,0,0,0,3
750,2005,Southbank,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
772,2005,Docklands,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,106,0,0,0,0,0,,0,,0
773,2005,Docklands,0,0,0,0,33,0,0,0,0,0,56,0,0,,0,0,0,0,0,0,,16,,0,0,0,,0,133,0,13,0,0,0,0,,0,0
775,2005,Port Melbourne,0,,0,0,0,0,0,0,0,0,276,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,276,0,0,0,0,0,,0,0,0
777,2005,Port Melbourne,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,57,0,0,0,0,0,,0,0,0
780,2005,Port Melbourne,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0
783,2005,Docklands,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,104,0,58,0,0,0,0,,0,0
786,2005,Port Melbourne,0,,0,,0,0,0,0,0,,190,,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,3510,0,0,,0,0,0,,0,
787,2005,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
789,2005,Port Melbourne,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,546,0,0,0,0,0,0,0,0,0
790,2005,Port Melbourne,0,,0,0,0,,0,0,0,218,285,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,,0,0,0,,
792,2005,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
802,2005,Southbank,0,0,0,0,,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,,45,,0,0,,,0,328,0,0,,0,0,0,0,0,
806,2005,Southbank,0,0,0,0,0,0,0,0,0,0,15,,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,54,0,0,0,0,0,,0,0,
808,2005,Southbank,0,0,0,0,,,0,0,0,0,333,,0,0,0,0,0,0,0,,0,13,0,0,0,0,,0,365,0,0,0,,,0,0,,0
810,2005,Southbank,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,20,0,,0,0,0,0,0,0,447,0,0,,0,0,0,0,0,
813,2005,Southbank,0,,0,,0,0,,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,,,0,0
815,2005,Southbank,0,,0,0,,0,0,0,0,0,41,0,0,0,0,,0,0,0,0,0,,19,0,0,0,,0,88,0,0,0,0,,0,,0,
850,2005,Melbourne (Remainder),0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,13,0,0,0,0,0,0,0,0,0
852,2005,Melbourne (Remainder),0,,,,56,,0,,0,0,37,0,0,0,0,0,,0,13,0,0,,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0
863,2005,Melbourne (Remainder),0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0
864,2005,South Yarra,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
865,2005,South Yarra,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,2005,South Yarra,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
901,2005,Parkville,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,2005,Parkville,0,0,0,,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
906,2005,Parkville,0,0,0,149,,,,0,0,0,282,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,483,0,0,0,0,0,0,,0,0
907,2005,Parkville,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,2005,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
912,2005,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,2005,Parkville,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,18,0,0,0,0,0,0,0,0,0
915,2005,Parkville,0,,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
917,2005,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,2005,Parkville,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
923,2005,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,2005,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
928,2005,Parkville,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,54,0,0,0,0,,,0,0,0
931,2005,Parkville,0,0,0,0,169,0,3989,0,,0,57,0,,0,0,0,0,,0,0,0,24,0,0,320,0,0,0,4572,,0,0,0,0,0,,0,0
1015,2005,West Melbourne (Industrial),0,0,0,0,,0,0,0,0,49,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,27,0,193,0,,0,0,0,,,0,
1016,2005,Kensington,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1103,2005,Docklands,,0,0,0,598,0,0,0,0,0,1031,0,,0,0,,0,0,0,,0,113,0,,,0,0,0,2688,0,0,0,0,,0,0,0,
1111,2005,West Melbourne (Industrial),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,
1,2004,Melbourne (CBD),0,0,0,0,0,,0,0,0,0,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,0,0
2,2004,Melbourne (CBD),0,0,0,0,,,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0
4,2004,Melbourne (CBD),0,,0,0,95,0,0,0,0,0,717,0,0,0,0,0,0,,0,0,0,40,0,50,0,0,,0,1817,,0,0,0,0,0,,,0
11,2004,Melbourne (CBD),103,0,0,0,59,,0,0,0,0,546,0,,0,0,0,0,0,0,,0,23,0,0,,0,1,0,788,0,0,0,,,0,,0,
18,2004,Melbourne (CBD),81,0,0,0,69,0,0,0,0,0,891,0,,,0,0,,0,0,0,0,,,0,0,0,0,0,1073,0,0,0,0,,0,,,
24,2004,Melbourne (CBD),0,0,0,,113,0,,0,0,0,6108,0,11,0,0,0,0,0,0,0,0,135,13,,0,0,0,0,6434,0,0,,0,0,0,0,0,0
25,2004,Melbourne (CBD),42,0,0,104,102,0,54,0,0,,2594,0,,0,0,0,0,0,0,0,0,521,,61,0,0,0,0,3615,0,0,0,0,0,0,0,98,25
28,2004,Melbourne (CBD),,0,0,,248,0,150,0,0,,6149,0,,0,0,0,,0,0,,0,162,0,18,0,0,0,0,7146,0,0,0,0,0,0,0,0,8
31,2004,Melbourne (CBD),0,0,0,,181,0,0,0,0,0,2978,0,,0,0,0,0,0,0,,0,182,0,0,0,0,15,0,3441,0,0,0,0,0,0,0,0,0
37,2004,Melbourne (CBD),,0,0,0,63,0,72,0,0,0,6326,0,,0,,0,42,0,0,0,0,105,0,0,0,,0,0,6815,0,0,0,0,,0,0,0,15
42,2004,Melbourne (CBD),0,0,0,,156,0,12,0,0,0,3471,0,,0,0,0,0,0,0,,0,97,0,0,0,0,0,0,3748,0,0,0,0,,0,0,0,0
46,2004,Melbourne (CBD),,0,0,425,288,,,0,0,0,826,0,,,0,0,,0,0,,0,258,0,,0,0,0,,1852,0,0,,0,0,0,0,0,9
53,2004,Melbourne (CBD),95,0,0,,96,0,35,0,0,0,3845,0,0,0,0,,,0,0,,0,70,0,0,0,0,0,0,4243,0,0,0,0,,0,0,0,0
56,2004,Melbourne (CBD),0,0,0,0,366,0,0,0,0,0,805,0,,0,,0,,,0,,0,771,0,,0,0,0,0,1977,0,0,0,0,0,0,0,0,0
64,2004,Melbourne (CBD),0,0,0,219,183,0,,,0,,1336,0,,0,0,,0,0,0,0,0,294,0,0,0,0,0,0,2065,0,0,0,0,0,0,0,,
72,2004,Melbourne (CBD),0,0,0,,97,0,0,0,,0,966,0,,0,0,,,0,0,,0,22,0,,0,0,0,0,1421,0,0,0,0,0,0,0,0,0
73,2004,Melbourne (CBD),0,0,0,0,,,0,0,0,0,1110,0,,0,,0,75,0,0,0,0,,0,0,0,0,0,0,1202,0,0,0,0,,0,0,0,0
77,2004,Melbourne (CBD),,0,0,,64,0,,,0,0,1368,0,,,0,0,15,0,0,,0,27,,,0,0,,0,1873,0,0,0,0,,0,0,0,
86,2004,Melbourne (CBD),0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,379,0,0,0,0,0,0,0,0,0
91,2004,West Melbourne (Residential),0,0,0,0,,,0,,0,0,427,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,439,0,0,0,0,0,0,0,,0
93,2004,Melbourne (CBD),0,0,0,,,,0,0,0,0,1652,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,1734,0,0,0,0,0,0,0,,
97,2004,Melbourne (CBD),,0,0,,,,0,0,0,0,679,0,,,0,0,0,0,0,0,0,,0,0,0,0,,0,760,0,0,0,0,,0,0,0,0
111,2004,West Melbourne (Residential),,0,,0,,0,0,0,0,0,136,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,
113,2004,Melbourne (CBD),0,0,0,0,44,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,108,0,955,0,0,17,0,1174,0,0,0,0,0,0,0,0,0
115,2004,Melbourne (CBD),60,0,0,,49,,0,0,0,0,1362,0,,0,11,0,,0,,0,,28,0,0,0,0,,0,1582,0,0,,,0,0,0,0,
125,2004,Melbourne (CBD),0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,5,0,0,0,0,0,0,190,0,0,0,0,0,0,,0,0
204,2004,Carlton,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,20,0,0,,0,0,0,0,0,0
206,2004,Carlton,0,0,0,0,159,0,61,0,0,0,30,0,,0,0,0,0,0,0,0,0,111,0,0,0,0,0,,370,0,0,0,0,,,0,0,
208,2004,Carlton,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,0,0,,0,0,,0,0,0
210,2004,Carlton,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0
211,2004,Carlton,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
212,2004,Carlton,0,0,0,,0,,0,0,0,0,32,0,0,0,0,,0,0,0,30,0,,0,0,0,0,,0,83,0,0,0,,0,0,,0,0
216,2004,Carlton,0,0,0,0,,0,0,0,0,0,107,0,0,0,,0,,0,0,0,0,89,0,0,0,0,0,0,215,0,0,,0,0,0,0,0,
218,2004,Carlton,,0,0,0,161,0,,0,0,0,337,0,,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0
221,2004,Carlton,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
224,2004,Carlton,0,0,0,0,,0,,0,0,0,29,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,,0,94,0,0,0,0,0,,0,0,
228,2004,Carlton,0,0,0,0,,0,0,0,0,0,28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,86,0,0,0,0,,0,0,0,0
229,2004,Carlton,0,,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
232,2004,Carlton,0,,0,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
242,2004,Carlton,0,0,0,195,28,0,0,,0,0,77,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,308,0,0,0,0,0,0,0,0,0
244,2004,Carlton,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
252,2004,Carlton,,0,0,0,164,,9,0,0,0,74,0,0,0,,0,0,0,0,0,0,42,0,0,0,0,2,0,297,0,0,0,0,,0,0,0,
253,2004,Carlton,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
255,2004,Carlton,0,0,0,0,49,0,,0,0,0,461,0,0,0,0,,,0,0,0,0,46,0,0,0,0,0,0,641,0,0,,0,0,0,,0,38
262,2004,Carlton,0,0,0,0,,0,0,0,0,0,29,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,38,0,0,0,0,0,0,,0,
265,2004,Carlton,0,0,0,,51,0,0,0,,0,666,0,,0,,0,,0,0,,0,23,0,0,0,0,,,1096,0,0,0,0,0,,0,0,
267,2004,Carlton,,0,0,0,11,0,38,0,0,0,319,0,0,0,,0,12,0,0,0,0,,0,0,0,0,0,,431,0,0,0,0,,0,,0,
270,2004,Parkville,0,,0,,83,,0,,0,0,,0,0,0,,0,0,,0,0,0,170,0,0,,0,,0,5064,0,0,0,0,0,0,,0,0
302,2004,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0
305,2004,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2004,North Melbourne,0,,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,115,0,0,0,0,0,0,,,0
314,2004,North Melbourne,0,,0,0,0,0,0,0,,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,,0
315,2004,North Melbourne,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
317,2004,North Melbourne,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,
320,2004,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
321,2004,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
330,2004,North Melbourne,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2004,North Melbourne,0,0,0,0,0,0,0,0,0,,17,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,68,0,0,0,0,0,0,0,0,30
333,2004,North Melbourne,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,16,,0,0,0,,0,71,0,0,,0,0,0,,14,
338,2004,North Melbourne,0,0,0,0,0,0,0,,0,64,14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,90,0,0,0,0,0,0,,0,
344,2004,North Melbourne,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,81,0,0,0,0,,0,0,0,0
345,2004,North Melbourne,0,0,0,0,79,,14,0,0,,141,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,7,0,369,0,0,0,0,0,0,0,,
352,2004,North Melbourne,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2004,North Melbourne,0,0,0,0,,0,18,0,0,0,136,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,176,0,0,,0,,,0,,0
358,2004,North Melbourne,,0,0,0,,0,,0,0,,55,0,0,0,0,0,,0,0,,0,10,0,0,0,0,,0,101,0,0,0,0,,0,0,0,
363,2004,North Melbourne,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,,
366,2004,North Melbourne,,,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,
376,2004,North Melbourne,,0,0,0,,,,,0,0,33,0,,,0,,,0,0,,0,,0,0,0,0,,0,192,0,0,,0,,0,,0,
377,2004,North Melbourne,0,0,0,,32,0,58,0,0,,274,0,0,0,0,,0,0,0,,0,,0,0,0,0,,,392,0,0,,0,0,0,0,0,16
378,2004,North Melbourne,0,0,0,0,38,0,,0,0,0,264,0,0,0,,,,0,0,,0,0,,0,0,0,0,0,353,0,0,0,0,,,0,,
405,2004,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,,0,0
406,2004,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2004,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
408,2004,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
410,2004,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,,0,0
411,2004,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0
418,2004,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,20,0,55,0,0,0,0,0,0,,0,10
421,2004,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
423,2004,West Melbourne (Residential),,,0,0,39,0,0,0,0,0,,0,0,,0,0,0,0,0,,0,40,0,0,0,0,0,0,83,0,0,0,0,0,0,,0,0
424,2004,West Melbourne (Residential),0,0,0,0,16,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,,0,37,0,0,0,0,0,0,,0,
426,2004,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,373,0,0,0,0,0,0,0,0,0,,,0,0,0,0,28,0,479,0,0,0,0,0,0,0,0,
430,2004,West Melbourne (Residential),0,0,0,0,,0,0,0,0,,38,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,,0,90,0,0,0,0,0,0,0,0,21
433,2004,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
436,2004,West Melbourne (Residential),0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2004,West Melbourne (Residential),0,0,0,0,0,,0,0,0,0,27,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,33,0,0,0,0,0,,0,,0
441,2004,West Melbourne (Residential),,,0,0,,,0,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,377,0,0,0,0,0,0,0,,0
502,2004,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,265,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,579,,100,0,0,0,0,,0,18
